State,Year,Day,num_fatalities_heatmap,Time,,
NSW,1999,Friday,3,23,,
NSW,1999,Saturday,5,0,,
NSW,1999,Saturday,2,1,,
NSW,1999,Saturday,7,2,,
NSW,1999,Saturday,4,3,,
NSW,1999,Saturday,3,4,,
NSW,1999,Saturday,3,5,,
NSW,1999,Saturday,3,6,,
NSW,1999,Saturday,6,7,,
NSW,1999,Saturday,3,8,,
NSW,1999,Saturday,4,9,,
NSW,1999,Saturday,7,10,,
NSW,1999,Saturday,2,11,,
NSW,1999,Saturday,6,12,,
NSW,1999,Saturday,2,13,,
NSW,1999,Saturday,6,14,,
NSW,1999,Saturday,11,15,,
NSW,1999,Saturday,4,16,,
NSW,1999,Saturday,7,17,,
NSW,1999,Saturday,8,18,,
NSW,1999,Saturday,4,19,,
NSW,1999,Saturday,3,20,,
NSW,1999,Saturday,3,21,,
NSW,1999,Saturday,2,22,,
NSW,1999,Saturday,3,23,,
NSW,1999,Sunday,6,0,,
NSW,1999,Sunday,11,1,,
NSW,1999,Sunday,2,2,,
NSW,1999,Sunday,10,3,,
NSW,1999,Sunday,5,4,,
NSW,1999,Sunday,1,5,,
NSW,1999,Sunday,5,6,,
NSW,1999,Sunday,1,7,,
NSW,1999,Sunday,1,8,,
NSW,1999,Sunday,2,9,,
NSW,1999,Sunday,4,10,,
NSW,1999,Sunday,7,11,,
NSW,1999,Sunday,4,12,,
NSW,1999,Sunday,4,13,,
NSW,1999,Sunday,8,14,,
NSW,1999,Sunday,3,15,,
NSW,1999,Sunday,5,16,,
NSW,1999,Sunday,5,17,,
NSW,1999,Sunday,1,18,,
NSW,1999,Sunday,12,19,,
NSW,1999,Sunday,5,20,,
NSW,1999,Sunday,2,21,,
NSW,1999,Sunday,3,22,,
NSW,1999,Sunday,2,23,,
NSW,2000,Monday,1,0,,
NSW,2000,Monday,4,2,,
NSW,2000,Monday,2,4,,
NSW,2000,Monday,1,5,,
NSW,2000,Monday,2,6,,
NSW,2000,Monday,3,7,,
NSW,2000,Monday,4,8,,
NSW,2000,Monday,2,9,,
NSW,2000,Monday,1,10,,
NSW,2000,Monday,1,11,,
NSW,2000,Monday,4,12,,
NSW,2000,Monday,4,13,,
NSW,2000,Monday,3,14,,
NSW,2000,Monday,3,16,,
NSW,2000,Monday,4,17,,
NSW,2000,Monday,5,18,,
NSW,2000,Monday,5,19,,
NSW,2000,Monday,3,20,,
NSW,2000,Monday,2,21,,
NSW,2000,Monday,3,22,,
NSW,2000,Tuesday,1,0,,
NSW,2000,Tuesday,2,1,,
NSW,2000,Tuesday,1,4,,
NSW,2000,Tuesday,2,5,,
NSW,2000,Tuesday,1,6,,
NSW,2000,Tuesday,2,7,,
NSW,2000,Tuesday,4,8,,
NSW,2000,Tuesday,6,9,,
NSW,2000,Tuesday,10,10,,
NSW,2000,Tuesday,1,11,,
NSW,2000,Tuesday,1,12,,
NSW,2000,Tuesday,3,13,,
NSW,2000,Tuesday,7,14,,
NSW,2000,Tuesday,8,15,,
NSW,2000,Tuesday,5,16,,
NSW,2000,Tuesday,4,17,,
NSW,2000,Tuesday,5,18,,
NSW,2000,Tuesday,3,19,,
NSW,2000,Tuesday,2,20,,
NSW,2000,Tuesday,2,21,,
NSW,2000,Tuesday,3,22,,
NSW,2000,Tuesday,3,23,,
NSW,2000,Wednesday,3,0,,
NSW,2000,Wednesday,2,2,,
NSW,2000,Wednesday,1,3,,
NSW,2000,Wednesday,3,5,,
NSW,2000,Wednesday,2,6,,
NSW,2000,Wednesday,6,8,,
NSW,2000,Wednesday,3,9,,
NSW,2000,Wednesday,3,10,,
NSW,2000,Wednesday,5,11,,
NSW,2000,Wednesday,3,12,,
NSW,2000,Wednesday,3,13,,
NSW,2000,Wednesday,1,14,,
NSW,2000,Wednesday,8,15,,
NSW,2000,Wednesday,7,16,,
NSW,2000,Wednesday,2,17,,
NSW,2000,Wednesday,10,18,,
NSW,2000,Wednesday,6,19,,
NSW,2000,Wednesday,5,20,,
NSW,2000,Wednesday,3,21,,
NSW,2000,Wednesday,1,22,,
NSW,2000,Wednesday,4,23,,
NSW,2000,Thursday,1,0,,
NSW,2000,Thursday,1,3,,
NSW,2000,Thursday,4,5,,
NSW,2000,Thursday,4,6,,
NSW,2000,Thursday,3,7,,
NSW,2000,Thursday,3,8,,
NSW,2000,Thursday,3,9,,
NSW,2000,Thursday,6,10,,
NSW,2000,Thursday,3,11,,
NSW,2000,Thursday,2,12,,
NSW,2000,Thursday,4,13,,
NSW,2000,Thursday,5,14,,
NSW,2000,Thursday,6,15,,
NSW,2000,Thursday,5,16,,
NSW,2000,Thursday,4,17,,
NSW,2000,Thursday,2,18,,
NSW,2000,Thursday,9,19,,
NSW,2000,Thursday,3,20,,
NSW,2000,Thursday,6,21,,
NSW,2000,Thursday,2,22,,
NSW,2000,Thursday,5,23,,
NSW,2000,Friday,10,0,,
NSW,2000,Friday,13,1,,
NSW,2000,Friday,1,2,,
NSW,2000,Friday,2,3,,
NSW,2000,Friday,2,4,,
NSW,2000,Friday,5,6,,
NSW,2000,Friday,2,7,,
NSW,2000,Friday,2,8,,
NSW,2000,Friday,2,9,,
NSW,2000,Friday,8,10,,
NSW,2000,Friday,2,11,,
NSW,2000,Friday,6,12,,
NSW,2000,Friday,4,13,,
NSW,2000,Friday,8,14,,
NSW,2000,Friday,5,15,,
NSW,2000,Friday,6,16,,
NSW,2000,Friday,8,17,,
NSW,2000,Friday,9,18,,
NSW,2000,Friday,1,19,,
NSW,2000,Friday,10,20,,
NSW,2000,Friday,7,21,,
NSW,2000,Friday,3,22,,
NSW,2000,Friday,2,23,,
NSW,2000,Saturday,6,0,,
NSW,2000,Saturday,3,1,,
NSW,2000,Saturday,4,2,,
NSW,2000,Saturday,7,3,,
NSW,2000,Saturday,3,4,,
NSW,2000,Saturday,4,5,,
NSW,2000,Saturday,6,6,,
NSW,2000,Saturday,1,7,,
NSW,2000,Saturday,5,8,,
NSW,2000,Saturday,3,9,,
NSW,2000,Saturday,2,10,,
NSW,2000,Saturday,6,11,,
NSW,2000,Saturday,1,12,,
NSW,2000,Saturday,2,13,,
NSW,2000,Saturday,5,14,,
NSW,2000,Saturday,6,15,,
NSW,2000,Saturday,6,16,,
NSW,2000,Saturday,2,17,,
NSW,2000,Saturday,4,18,,
NSW,2000,Saturday,4,19,,
NSW,2000,Saturday,5,20,,
NSW,2000,Saturday,8,21,,
NSW,2000,Saturday,5,22,,
NSW,2000,Saturday,3,23,,
NSW,2000,Sunday,2,0,,
NSW,2000,Sunday,6,1,,
NSW,2000,Sunday,5,2,,
NSW,2000,Sunday,4,3,,
NSW,2000,Sunday,9,4,,
NSW,2000,Sunday,3,5,,
NSW,2000,Sunday,1,6,,
NSW,2000,Sunday,4,8,,
NSW,2000,Sunday,2,9,,
NSW,2000,Sunday,2,10,,
NSW,2000,Sunday,3,11,,
NSW,2000,Sunday,3,12,,
NSW,2000,Sunday,4,13,,
NSW,2000,Sunday,8,14,,
NSW,2000,Sunday,6,15,,
NSW,2000,Sunday,3,16,,
NSW,2000,Sunday,6,17,,
NSW,2000,Sunday,3,18,,
NSW,2000,Sunday,1,19,,
NSW,2000,Sunday,5,20,,
NSW,2000,Sunday,5,21,,
NSW,2000,Sunday,3,22,,
NSW,2000,Sunday,1,23,,
NSW,2001,Monday,5,2,,
NSW,2001,Monday,1,3,,
NSW,2001,Monday,1,4,,
NSW,2001,Monday,1,5,,
NSW,2001,Monday,1,7,,
NSW,2001,Monday,1,8,,
NSW,2001,Monday,2,9,,
NSW,2001,Monday,1,10,,
NSW,2001,Monday,4,12,,
NSW,2001,Monday,8,13,,
NSW,2001,Monday,4,14,,
NSW,2001,Monday,7,15,,
NSW,2001,Monday,5,16,,
NSW,2001,Monday,4,17,,
NSW,2001,Monday,3,18,,
NSW,2001,Monday,4,19,,
NSW,2001,Monday,1,20,,
NSW,2001,Monday,3,21,,
NSW,2001,Monday,4,22,,
NSW,2001,Tuesday,1,0,,
NSW,2001,Tuesday,1,3,,
NSW,2001,Tuesday,1,4,,
NSW,2001,Tuesday,1,5,,
NSW,2001,Tuesday,3,6,,
NSW,2001,Tuesday,3,7,,
NSW,2001,Tuesday,1,8,,
NSW,2001,Tuesday,4,9,,
NSW,2001,Tuesday,1,10,,
NSW,2001,Tuesday,1,11,,
NSW,2001,Tuesday,5,12,,
NSW,2001,Tuesday,5,13,,
NSW,2001,Tuesday,8,14,,
NSW,2001,Tuesday,9,15,,
NSW,2001,Tuesday,5,16,,
NSW,2001,Tuesday,4,17,,
NSW,2001,Tuesday,3,18,,
NSW,2001,Tuesday,2,19,,
NSW,2001,Tuesday,2,20,,
NSW,2001,Tuesday,5,21,,
NSW,2001,Tuesday,1,22,,
NSW,2001,Tuesday,3,23,,
NSW,2001,Wednesday,4,0,,
NSW,2001,Wednesday,3,1,,
NSW,2001,Wednesday,2,2,,
NSW,2001,Wednesday,2,4,,
NSW,2001,Wednesday,1,6,,
NSW,2001,Wednesday,2,7,,
NSW,2001,Wednesday,4,8,,
NSW,2001,Wednesday,4,9,,
NSW,2001,Wednesday,5,10,,
NSW,2001,Wednesday,2,11,,
NSW,2001,Wednesday,2,12,,
NSW,2001,Wednesday,5,13,,
NSW,2001,Wednesday,1,14,,
NSW,2001,Wednesday,4,15,,
NSW,2001,Wednesday,9,16,,
NSW,2001,Wednesday,2,17,,
NSW,2001,Wednesday,6,18,,
NSW,2001,Wednesday,5,19,,
NSW,2001,Wednesday,1,20,,
NSW,2001,Wednesday,3,21,,
NSW,2001,Wednesday,2,22,,
NSW,2001,Wednesday,1,23,,
NSW,2001,Thursday,6,0,,
NSW,2001,Thursday,3,1,,
NSW,2001,Thursday,1,4,,
NSW,2001,Thursday,1,5,,
NSW,2001,Thursday,6,6,,
NSW,2001,Thursday,2,7,,
NSW,2001,Thursday,1,8,,
NSW,2001,Thursday,3,9,,
NSW,2001,Thursday,2,10,,
NSW,2001,Thursday,1,11,,
NSW,2001,Thursday,4,12,,
NSW,2001,Thursday,3,13,,
NSW,2001,Thursday,2,14,,
NSW,2001,Thursday,5,15,,
NSW,2001,Thursday,6,16,,
NSW,2001,Thursday,2,17,,
NSW,2001,Thursday,3,18,,
NSW,2001,Thursday,4,19,,
NSW,2001,Thursday,4,20,,
NSW,2001,Thursday,3,21,,
NSW,2001,Thursday,1,22,,
NSW,2001,Thursday,5,23,,
NSW,2001,Friday,4,0,,
NSW,2001,Friday,3,1,,
NSW,2001,Friday,2,2,,
NSW,2001,Friday,1,3,,
NSW,2001,Friday,1,5,,
NSW,2001,Friday,1,6,,
NSW,2001,Friday,1,7,,
NSW,2001,Friday,1,8,,
NSW,2001,Friday,4,9,,
NSW,2001,Friday,5,10,,
NSW,2001,Friday,2,11,,
NSW,2001,Friday,2,12,,
NSW,2001,Friday,4,13,,
NSW,2001,Friday,3,14,,
NSW,2001,Friday,5,15,,
NSW,2001,Friday,2,16,,
NSW,2001,Friday,6,17,,
NSW,2001,Friday,9,18,,
NSW,2001,Friday,5,19,,
NSW,2001,Friday,3,20,,
NSW,2001,Friday,6,21,,
NSW,2001,Friday,6,22,,
NSW,2001,Friday,1,23,,
NSW,2001,Saturday,6,0,,
NSW,2001,Saturday,7,1,,
NSW,2001,Saturday,6,2,,
NSW,2001,Saturday,3,3,,
NSW,2001,Saturday,2,4,,
NSW,2001,Saturday,2,5,,
NSW,2001,Saturday,1,6,,
NSW,2001,Saturday,2,7,,
NSW,2001,Saturday,3,9,,
NSW,2001,Saturday,3,11,,
NSW,2001,Saturday,7,12,,
NSW,2001,Saturday,7,13,,
NSW,2001,Saturday,2,14,,
NSW,2001,Saturday,3,15,,
NSW,2001,Saturday,14,16,,
NSW,2001,Saturday,9,17,,
NSW,2001,Saturday,5,18,,
NSW,2001,Saturday,6,19,,
NSW,2001,Saturday,2,20,,
NSW,2001,Saturday,3,21,,
NSW,2001,Saturday,2,22,,
NSW,2001,Saturday,3,23,,
NSW,2001,Sunday,2,0,,
NSW,2001,Sunday,9,1,,
NSW,2001,Sunday,2,2,,
NSW,2001,Sunday,1,3,,
NSW,2001,Sunday,2,4,,
NSW,2001,Sunday,5,5,,
NSW,2001,Sunday,3,6,,
NSW,2001,Sunday,3,7,,
NSW,2001,Sunday,2,8,,
NSW,2001,Sunday,5,9,,
NSW,2001,Sunday,5,10,,
NSW,2001,Sunday,8,11,,
NSW,2001,Sunday,4,12,,
NSW,2001,Sunday,2,13,,
NSW,2001,Sunday,3,14,,
NSW,2001,Sunday,2,15,,
NSW,2001,Sunday,5,16,,
NSW,2001,Sunday,3,17,,
NSW,2001,Sunday,3,18,,
NSW,2001,Sunday,3,19,,
NSW,2001,Sunday,2,20,,
NSW,2001,Sunday,1,21,,
NSW,2001,Sunday,3,22,,
NSW,2001,Sunday,4,23,,
NSW,2002,Monday,1,0,,
NSW,2002,Monday,1,1,,
NSW,2002,Monday,5,5,,
NSW,2002,Monday,3,6,,
NSW,2002,Monday,5,7,,
NSW,2002,Monday,1,9,,
NSW,2002,Monday,3,10,,
NSW,2002,Monday,10,11,,
NSW,2002,Monday,6,12,,
NSW,2002,Monday,1,13,,
NSW,2002,Monday,3,14,,
NSW,2002,Monday,3,15,,
NSW,2002,Monday,8,16,,
NSW,2002,Monday,3,17,,
NSW,2002,Monday,2,18,,
NSW,2002,Monday,4,19,,
NSW,2002,Monday,2,20,,
NSW,2002,Monday,3,21,,
NSW,2002,Monday,4,22,,
NSW,2002,Tuesday,1,0,,
NSW,2002,Tuesday,2,1,,
NSW,2002,Tuesday,1,2,,
NSW,2002,Tuesday,3,3,,
NSW,2002,Tuesday,1,5,,
NSW,2002,Tuesday,1,6,,
NSW,2002,Tuesday,1,7,,
NSW,2002,Tuesday,1,8,,
NSW,2002,Tuesday,1,9,,
NSW,2002,Tuesday,6,10,,
NSW,2002,Tuesday,6,11,,
NSW,2002,Tuesday,2,12,,
NSW,2002,Tuesday,3,13,,
NSW,2002,Tuesday,6,14,,
NSW,2002,Tuesday,9,15,,
NSW,2002,Tuesday,4,16,,
NSW,2002,Tuesday,3,17,,
NSW,2002,Tuesday,3,18,,
NSW,2002,Tuesday,5,19,,
NSW,2002,Tuesday,2,20,,
NSW,2002,Tuesday,3,21,,
NSW,2002,Tuesday,2,22,,
NSW,2002,Tuesday,4,23,,
NSW,2002,Wednesday,2,0,,
NSW,2002,Wednesday,4,1,,
NSW,2002,Wednesday,3,3,,
NSW,2002,Wednesday,2,4,,
NSW,2002,Wednesday,3,6,,
NSW,2002,Wednesday,4,7,,
NSW,2002,Wednesday,3,8,,
NSW,2002,Wednesday,2,9,,
NSW,2002,Wednesday,2,10,,
NSW,2002,Wednesday,2,11,,
NSW,2002,Wednesday,4,12,,
NSW,2002,Wednesday,3,14,,
NSW,2002,Wednesday,14,15,,
NSW,2002,Wednesday,7,16,,
NSW,2002,Wednesday,1,17,,
NSW,2002,Wednesday,4,18,,
NSW,2002,Wednesday,4,19,,
NSW,2002,Wednesday,5,20,,
NSW,2002,Wednesday,1,21,,
NSW,2002,Wednesday,3,22,,
NSW,2002,Wednesday,8,23,,
NSW,2002,Thursday,1,0,,
NSW,2002,Thursday,1,1,,
NSW,2002,Thursday,2,2,,
NSW,2002,Thursday,2,3,,
NSW,2002,Thursday,5,4,,
NSW,2002,Thursday,1,5,,
NSW,2002,Thursday,1,6,,
NSW,2002,Thursday,1,7,,
NSW,2002,Thursday,2,8,,
NSW,2002,Thursday,2,9,,
NSW,2002,Thursday,6,10,,
NSW,2002,Thursday,3,11,,
NSW,2002,Thursday,1,12,,
NSW,2002,Thursday,3,13,,
NSW,2002,Thursday,6,14,,
NSW,2002,Thursday,9,15,,
NSW,2002,Thursday,5,16,,
NSW,2002,Thursday,5,17,,
NSW,2002,Thursday,6,18,,
NSW,2002,Thursday,4,19,,
NSW,2002,Thursday,5,20,,
NSW,2002,Thursday,5,21,,
NSW,2002,Thursday,7,22,,
NSW,2002,Thursday,5,23,,
NSW,2002,Friday,3,0,,
NSW,2002,Friday,2,1,,
NSW,2002,Friday,4,2,,
NSW,2002,Friday,3,4,,
NSW,2002,Friday,2,5,,
NSW,2002,Friday,1,6,,
NSW,2002,Friday,3,7,,
NSW,2002,Friday,1,8,,
NSW,2002,Friday,4,9,,
NSW,2002,Friday,3,10,,
NSW,2002,Friday,3,11,,
NSW,2002,Friday,2,12,,
NSW,2002,Friday,2,13,,
NSW,2002,Friday,4,14,,
NSW,2002,Friday,4,15,,
NSW,2002,Friday,3,16,,
NSW,2002,Friday,4,17,,
NSW,2002,Friday,4,18,,
NSW,2002,Friday,2,19,,
NSW,2002,Friday,1,20,,
NSW,2002,Friday,6,21,,
NSW,2002,Friday,1,22,,
NSW,2002,Friday,2,23,,
NSW,2002,Saturday,3,0,,
NSW,2002,Saturday,8,1,,
NSW,2002,Saturday,4,2,,
NSW,2002,Saturday,8,3,,
NSW,2002,Saturday,1,4,,
NSW,2002,Saturday,6,5,,
NSW,2002,Saturday,5,6,,
NSW,2002,Saturday,3,7,,
NSW,2002,Saturday,2,8,,
NSW,2002,Saturday,2,9,,
NSW,2002,Saturday,11,10,,
NSW,2002,Saturday,3,11,,
NSW,2002,Saturday,1,12,,
NSW,2002,Saturday,5,13,,
NSW,2002,Saturday,2,14,,
NSW,2002,Saturday,1,15,,
NSW,2002,Saturday,4,16,,
NSW,2002,Saturday,7,17,,
NSW,2002,Saturday,5,18,,
NSW,2002,Saturday,8,19,,
NSW,2002,Saturday,9,20,,
NSW,2002,Saturday,5,21,,
NSW,2002,Saturday,1,22,,
NSW,2002,Saturday,4,23,,
NSW,2002,Sunday,5,0,,
NSW,2002,Sunday,1,2,,
NSW,2002,Sunday,4,3,,
NSW,2002,Sunday,4,4,,
NSW,2002,Sunday,3,5,,
NSW,2002,Sunday,1,6,,
NSW,2002,Sunday,3,7,,
NSW,2002,Sunday,2,8,,
NSW,2002,Sunday,2,9,,
NSW,2002,Sunday,3,10,,
NSW,2002,Sunday,4,11,,
NSW,2002,Sunday,3,12,,
NSW,2002,Sunday,3,13,,
NSW,2002,Sunday,7,14,,
NSW,2002,Sunday,9,15,,
NSW,2002,Sunday,8,16,,
NSW,2002,Sunday,7,17,,
NSW,2002,Sunday,1,18,,
NSW,2002,Sunday,2,19,,
NSW,2002,Sunday,4,21,,
NSW,2002,Sunday,4,22,,
NSW,2002,Sunday,2,23,,
NSW,2003,Monday,2,1,,
NSW,2003,Monday,2,2,,
NSW,2003,Monday,1,3,,
NSW,2003,Monday,1,4,,
NSW,2003,Monday,2,6,,
NSW,2003,Monday,3,7,,
NSW,2003,Monday,3,8,,
NSW,2003,Monday,3,9,,
NSW,2003,Monday,3,10,,
NSW,2003,Monday,5,11,,
NSW,2003,Monday,5,12,,
NSW,2003,Monday,2,13,,
NSW,2003,Monday,6,14,,
NSW,2003,Monday,2,15,,
NSW,2003,Monday,1,16,,
NSW,2003,Monday,6,17,,
NSW,2003,Monday,3,18,,
NSW,2003,Monday,4,19,,
NSW,2003,Monday,4,20,,
NSW,2003,Monday,1,21,,
NSW,2003,Monday,2,22,,
NSW,2003,Monday,2,23,,
NSW,2003,Tuesday,2,0,,
NSW,2003,Tuesday,1,2,,
NSW,2003,Tuesday,3,6,,
NSW,2003,Tuesday,1,7,,
NSW,2003,Tuesday,2,8,,
NSW,2003,Tuesday,1,9,,
NSW,2003,Tuesday,1,10,,
NSW,2003,Tuesday,1,11,,
NSW,2003,Tuesday,3,12,,
NSW,2003,Tuesday,1,14,,
NSW,2003,Tuesday,5,15,,
NSW,2003,Tuesday,6,16,,
NSW,2003,Tuesday,3,17,,
NSW,2003,Tuesday,2,18,,
NSW,2003,Tuesday,5,19,,
NSW,2003,Tuesday,3,20,,
NSW,2003,Tuesday,1,21,,
NSW,2003,Tuesday,3,22,,
NSW,2003,Tuesday,1,23,,
NSW,2003,Wednesday,3,1,,
NSW,2003,Wednesday,3,2,,
NSW,2003,Wednesday,2,4,,
NSW,2003,Wednesday,1,6,,
NSW,2003,Wednesday,2,7,,
NSW,2003,Wednesday,4,8,,
NSW,2003,Wednesday,1,9,,
NSW,2003,Wednesday,3,10,,
NSW,2003,Wednesday,3,11,,
NSW,2003,Wednesday,3,12,,
NSW,2003,Wednesday,1,13,,
NSW,2003,Wednesday,4,14,,
NSW,2003,Wednesday,9,15,,
NSW,2003,Wednesday,8,16,,
NSW,2003,Wednesday,10,17,,
NSW,2003,Wednesday,5,18,,
NSW,2003,Wednesday,5,19,,
NSW,2003,Wednesday,5,20,,
NSW,2003,Wednesday,3,21,,
NSW,2003,Wednesday,9,22,,
NSW,2003,Wednesday,4,23,,
NSW,2003,Thursday,2,0,,
NSW,2003,Thursday,3,1,,
NSW,2003,Thursday,1,3,,
NSW,2003,Thursday,2,5,,
NSW,2003,Thursday,3,6,,
NSW,2003,Thursday,6,7,,
NSW,2003,Thursday,5,8,,
NSW,2003,Thursday,1,9,,
NSW,2003,Thursday,5,10,,
NSW,2003,Thursday,1,11,,
NSW,2003,Thursday,4,12,,
NSW,2003,Thursday,6,13,,
NSW,2003,Thursday,3,14,,
NSW,2003,Thursday,7,15,,
NSW,2003,Thursday,4,16,,
NSW,2003,Thursday,6,17,,
NSW,2003,Thursday,4,18,,
NSW,2003,Thursday,6,19,,
NSW,2003,Thursday,1,20,,
NSW,2003,Thursday,7,21,,
NSW,2003,Thursday,3,22,,
NSW,2003,Thursday,5,23,,
NSW,2003,Friday,4,0,,
NSW,2003,Friday,6,1,,
NSW,2003,Friday,3,2,,
NSW,2003,Friday,1,3,,
NSW,2003,Friday,1,4,,
NSW,2003,Friday,1,5,,
NSW,2003,Friday,2,7,,
NSW,2003,Friday,1,8,,
NSW,2003,Friday,1,9,,
NSW,2003,Friday,2,10,,
NSW,2003,Friday,4,11,,
NSW,2003,Friday,4,12,,
NSW,2003,Friday,5,13,,
NSW,2003,Friday,5,14,,
NSW,2003,Friday,9,15,,
NSW,2003,Friday,8,16,,
NSW,2003,Friday,6,17,,
NSW,2003,Friday,4,18,,
NSW,2003,Friday,4,19,,
NSW,2003,Friday,3,20,,
NSW,2003,Friday,1,21,,
NSW,2003,Friday,4,22,,
NSW,2003,Friday,4,23,,
NSW,2003,Saturday,4,0,,
NSW,2003,Saturday,3,1,,
NSW,2003,Saturday,2,2,,
NSW,2003,Saturday,5,3,,
NSW,2003,Saturday,5,4,,
NSW,2003,Saturday,2,5,,
NSW,2003,Saturday,4,6,,
NSW,2003,Saturday,1,7,,
NSW,2003,Saturday,3,8,,
NSW,2003,Saturday,4,10,,
NSW,2003,Saturday,1,11,,
NSW,2003,Saturday,4,12,,
NSW,2003,Saturday,4,13,,
NSW,2003,Saturday,5,14,,
NSW,2003,Saturday,9,15,,
NSW,2003,Saturday,6,16,,
NSW,2003,Saturday,3,17,,
NSW,2003,Saturday,3,18,,
NSW,2003,Saturday,3,19,,
NSW,2003,Saturday,5,20,,
NSW,2003,Saturday,3,21,,
NSW,2003,Saturday,3,22,,
NSW,2003,Saturday,4,23,,
NSW,2003,Sunday,11,0,,
NSW,2003,Sunday,4,1,,
NSW,2003,Sunday,5,2,,
NSW,2003,Sunday,3,3,,
NSW,2003,Sunday,4,4,,
NSW,2003,Sunday,2,5,,
NSW,2003,Sunday,1,6,,
NSW,2003,Sunday,1,7,,
NSW,2003,Sunday,2,8,,
NSW,2003,Sunday,5,9,,
NSW,2003,Sunday,4,10,,
NSW,2003,Sunday,2,11,,
NSW,2003,Sunday,1,12,,
NSW,2003,Sunday,7,13,,
NSW,2003,Sunday,4,14,,
NSW,2003,Sunday,5,15,,
NSW,2003,Sunday,3,16,,
NSW,2003,Sunday,4,18,,
NSW,2003,Sunday,3,19,,
NSW,2003,Sunday,9,20,,
NSW,2003,Sunday,5,21,,
NSW,2003,Sunday,3,22,,
NSW,2003,Sunday,1,23,,
NSW,2004,Monday,2,0,,
NSW,2004,Monday,2,1,,
NSW,2004,Monday,2,5,,
NSW,2004,Monday,1,6,,
NSW,2004,Monday,2,7,,
NSW,2004,Monday,3,8,,
NSW,2004,Monday,4,9,,
NSW,2004,Monday,6,10,,
NSW,2004,Monday,3,11,,
NSW,2004,Monday,3,12,,
NSW,2004,Monday,6,13,,
NSW,2004,Monday,4,14,,
NSW,2004,Monday,5,15,,
NSW,2004,Monday,2,16,,
NSW,2004,Monday,5,17,,
NSW,2004,Monday,5,18,,
NSW,2004,Monday,1,19,,
NSW,2004,Monday,1,20,,
NSW,2004,Monday,5,21,,
NSW,2004,Monday,3,22,,
NSW,2004,Monday,6,23,,
NSW,2004,Tuesday,2,0,,
NSW,2004,Tuesday,1,4,,
NSW,2004,Tuesday,1,6,,
NSW,2004,Tuesday,5,7,,
NSW,2004,Tuesday,5,8,,
NSW,2004,Tuesday,4,11,,
NSW,2004,Tuesday,5,12,,
NSW,2004,Tuesday,3,13,,
NSW,2004,Tuesday,2,14,,
NSW,2004,Tuesday,3,15,,
NSW,2004,Tuesday,5,16,,
NSW,2004,Tuesday,3,17,,
NSW,2004,Tuesday,2,18,,
NSW,2004,Tuesday,2,19,,
NSW,2004,Tuesday,7,20,,
NSW,2004,Tuesday,3,21,,
NSW,2004,Tuesday,3,22,,
NSW,2004,Tuesday,1,23,,
NSW,2004,Wednesday,2,0,,
NSW,2004,Wednesday,1,2,,
NSW,2004,Wednesday,1,3,,
NSW,2004,Wednesday,2,4,,
NSW,2004,Wednesday,2,6,,
NSW,2004,Wednesday,1,7,,
NSW,2004,Wednesday,5,8,,
NSW,2004,Wednesday,4,10,,
NSW,2004,Wednesday,4,11,,
NSW,2004,Wednesday,2,12,,
NSW,2004,Wednesday,3,13,,
NSW,2004,Wednesday,4,14,,
NSW,2004,Wednesday,4,15,,
NSW,2004,Wednesday,1,16,,
NSW,2004,Wednesday,7,17,,
NSW,2004,Wednesday,6,18,,
NSW,2004,Wednesday,1,19,,
NSW,2004,Wednesday,2,22,,
NSW,2004,Wednesday,2,23,,
NSW,2004,Thursday,1,0,,
NSW,2004,Thursday,2,1,,
NSW,2004,Thursday,1,2,,
NSW,2004,Thursday,2,4,,
NSW,2004,Thursday,2,5,,
NSW,2004,Thursday,3,6,,
NSW,2004,Thursday,3,7,,
NSW,2004,Thursday,4,9,,
NSW,2004,Thursday,1,10,,
NSW,2004,Thursday,2,11,,
NSW,2004,Thursday,1,12,,
NSW,2004,Thursday,4,13,,
NSW,2004,Thursday,3,14,,
NSW,2004,Thursday,9,15,,
NSW,2004,Thursday,10,16,,
NSW,2004,Thursday,1,17,,
NSW,2004,Thursday,3,18,,
NSW,2004,Thursday,1,19,,
NSW,2004,Thursday,3,21,,
NSW,2004,Thursday,6,22,,
NSW,2004,Thursday,2,23,,
NSW,2004,Friday,2,0,,
NSW,2004,Friday,4,1,,
NSW,2004,Friday,3,2,,
NSW,2004,Friday,3,3,,
NSW,2004,Friday,2,4,,
NSW,2004,Friday,3,5,,
NSW,2004,Friday,4,6,,
NSW,2004,Friday,3,8,,
NSW,2004,Friday,8,9,,
NSW,2004,Friday,6,10,,
NSW,2004,Friday,4,11,,
NSW,2004,Friday,8,12,,
NSW,2004,Friday,3,13,,
NSW,2004,Friday,6,14,,
NSW,2004,Friday,5,15,,
NSW,2004,Friday,4,16,,
NSW,2004,Friday,5,17,,
NSW,2004,Friday,4,18,,
NSW,2004,Friday,4,19,,
NSW,2004,Friday,2,20,,
NSW,2004,Friday,3,21,,
NSW,2004,Friday,6,22,,
NSW,2004,Friday,8,23,,
NSW,2004,Saturday,4,0,,
NSW,2004,Saturday,4,1,,
NSW,2004,Saturday,4,2,,
NSW,2004,Saturday,6,3,,
NSW,2004,Saturday,1,4,,
NSW,2004,Saturday,2,5,,
NSW,2004,Saturday,4,6,,
NSW,2004,Saturday,3,7,,
